user_id,game_name,behavior,playtime,zero,clean_name
58057627,Dishonored,play,1.8,0,dishonored
58057627,Portal,play,1.1,0,portal
58057627,Prison Architect,play,0.6,0,prison architect
58057627,Peggle Extreme,play,0.5,0,peggle extreme
58057627,Call of Duty 2,play,0.5,0,call of duty 2
58057627,Hotline Miami,play,0.4,0,hotline miami
58057627,Grand Theft Auto Vice City,play,0.4,0,grand theft auto vice city
58057627,DiRT Rally,play,0.3,0,dirt rally
58057627,Tribes Ascend,play,0.3,0,tribes ascend
58057627,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,play,0.3,0,wrc 4 fia world rally championship
58057627,Arma 2,play,0.2,0,arma 2
58057627,Arma 2 Operation Arrowhead,play,0.1,0,arma 2 operation arrowhead
119310413,Garry's Mod,play,10.0,0,garry s mod
119310413,Mirror's Edge,play,4.2,0,mirror s edge
119310413,Saints Row The Third,play,4.0,0,saints row the third
119310413,Team Fortress 2,play,3.2,0,team fortress 2
119310413,Cry of Fear,play,3.0,0,cry of fear
119310413,Left 4 Dead 2,play,2.7,0,left 4 dead 2
119310413,Trials Evolution Gold Edition,play,2.4,0,trials evolution gold edition
119310413,The Elder Scrolls V Skyrim,play,2.1,0,the elder scrolls v skyrim
119310413,Arma 2,play,1.4,0,arma 2
119310413,Need for Speed Hot Pursuit,play,1.4,0,need for speed hot pursuit
119310413,PAYDAY The Heist,play,1.2,0,payday the heist
119310413,Tomb Raider Legend,play,0.9,0,tomb raider legend
119310413,The Binding of Isaac,play,0.8,0,the binding of isaac
119310413,McPixel,play,0.8,0,mcpixel
119310413,Grand Theft Auto IV,play,0.8,0,grand theft auto iv
119310413,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,play,0.7,0,bit trip presents runner2 future legend of rhythm alien
119310413,LIMBO,play,0.6,0,limbo
119310413,PlanetSide 2,play,0.5,0,planetside 2
119310413,Quake II,play,0.4,0,quake ii
119310413,Quake,play,0.1,0,quake
166224568,Team Fortress 2,play,129.0,0,team fortress 2
166224568,Robocraft,play,56.0,0,robocraft
166224568,War Thunder,play,52.0,0,war thunder
166224568,Heroes & Generals,play,49.0,0,heroes generals
166224568,Men of War Assault Squad 2,play,17.6,0,men of war assault squad 2
166224568,LEGO Worlds,play,13.5,0,lego worlds
166224568,Navy Field 2  Conqueror of the Ocean,play,4.7,0,navy field 2 conqueror of the ocean
166224568,ARK Survival Evolved,play,4.4,0,ark survival evolved
166224568,Half-Life 2,play,3.7,0,half life 2
166224568,Dota 2,play,2.2,0,dota 2
166224568,Half-Life 2 Lost Coast,play,0.8,0,half life 2 lost coast
166224568,PlanetSide 2,play,0.4,0,planetside 2
54507379,The Binding of Isaac Rebirth,play,168.0,0,the binding of isaac rebirth
54507379,DARK SOULS II,play,114.0,0,dark souls ii
54507379,Darkest Dungeon,play,70.0,0,darkest dungeon
54507379,"Warhammer 40,000 Dawn of War II",play,48.0,0,warhammer 40 000 dawn of war ii
54507379,This War of Mine,play,25.0,0,this war of mine
54507379,Rogue Legacy,play,19.7,0,rogue legacy
54507379,Magicka,play,19.0,0,magicka
54507379,Dungeon of the Endless,play,11.0,0,dungeon of the endless
54507379,The Binding of Isaac,play,10.9,0,the binding of isaac
54507379,Full Mojo Rampage,play,8.5,0,full mojo rampage
54507379,Dishonored,play,4.9,0,dishonored
54507379,Divekick,play,2.2,0,divekick
54507379,Left 4 Dead 2,play,1.4,0,left 4 dead 2
89005236,Killing Floor,play,1499.0,0,killing floor
89005236,Killing Floor 2,play,503.0,0,killing floor 2
89005236,DOOM 3,play,24.0,0,doom 3
89005236,Dungeon Siege,play,19.9,0,dungeon siege
89005236,Half-Life,play,16.1,0,half life
89005236,Half-Life Opposing Force,play,8.8,0,half life opposing force
89005236,Half-Life Blue Shift,play,6.8,0,half life blue shift
3449240,ArcheAge,play,618.0,0,archeage
3449240,Team Fortress 2,play,254.0,0,team fortress 2
3449240,Arma 3,play,168.0,0,arma 3
3449240,Counter-Strike Source,play,142.0,0,counter strike source
3449240,Path of Exile,play,114.0,0,path of exile
3449240,Battlefield Bad Company 2,play,107.0,0,battlefield bad company 2
3449240,Sid Meier's Civilization V,play,90.0,0,sid meier s civilization v
3449240,Counter-Strike Global Offensive,play,74.0,0,counter strike global offensive
3449240,Left 4 Dead,play,53.0,0,left 4 dead
3449240,Arma 2,play,50.0,0,arma 2
3449240,Left 4 Dead 2,play,43.0,0,left 4 dead 2
3449240,Grand Theft Auto IV,play,20.0,0,grand theft auto iv
3449240,Orcs Must Die!,play,17.3,0,orcs must die
3449240,Arma 2 Operation Arrowhead,play,16.3,0,arma 2 operation arrowhead
3449240,Mount & Blade Warband,play,15.3,0,mount blade warband
3449240,FTL Faster Than Light,play,13.9,0,ftl faster than light
3449240,The Elder Scrolls V Skyrim,play,11.6,0,the elder scrolls v skyrim
3449240,Cities Skylines,play,8.7,0,cities skylines
3449240,X-COM Terror from the Deep,play,8.4,0,x com terror from the deep
3449240,Robocraft,play,5.4,0,robocraft
3449240,Portal 2,play,5.2,0,portal 2
3449240,Terraria,play,4.6,0,terraria
3449240,Castle Story,play,3.8,0,castle story
3449240,Frozen Synapse,play,2.3,0,frozen synapse
3449240,Section 8 Prejudice,play,2.1,0,section 8 prejudice
3449240,RUNNING WITH RIFLES,play,1.9,0,running with rifles
3449240,Reus,play,1.6,0,reus
3449240,Company of Heroes 2,play,1.5,0,company of heroes 2
3449240,Portal,play,1.1,0,portal
3449240,RUSH,play,1.0,0,rush
3449240,Surgeon Simulator,play,1.0,0,surgeon simulator
3449240,Braid,play,0.8,0,braid
3449240,Just Cause 2,play,0.7,0,just cause 2
3449240,EverQuest II,play,0.7,0,everquest ii
3449240,Batman Arkham Origins,play,0.6,0,batman arkham origins
3449240,Scribblenauts Unlimited,play,0.4,0,scribblenauts unlimited
3449240,World of Goo,play,0.4,0,world of goo
3449240,The Stanley Parable,play,0.4,0,the stanley parable
3449240,EDGE,play,0.4,0,edge
3449240,Call of Duty Black Ops,play,0.4,0,call of duty black ops
3449240,LIMBO,play,0.3,0,limbo
293600797,Stonehearth,play,5.0,0,stonehearth
293600797,Counter-Strike Global Offensive,play,2.5,0,counter strike global offensive
293600797,AdVenture Capitalist,play,1.4,0,adventure capitalist
293600797,Creativerse,play,0.2,0,creativerse
293600797,Unturned,play,0.2,0,unturned
66255019,The Elder Scrolls V Skyrim,play,226.0,0,the elder scrolls v skyrim
66255019,Baldur's Gate II Enhanced Edition,play,139.0,0,baldur s gate ii enhanced edition
66255019,The Witcher 3 Wild Hunt,play,84.0,0,the witcher 3 wild hunt
66255019,XCOM Enemy Unknown,play,82.0,0,xcom enemy unknown
66255019,The Witcher 2 Assassins of Kings Enhanced Edition,play,66.0,0,the witcher 2 assassins of kings enhanced edition
66255019,Fallout 4,play,65.0,0,fallout 4
66255019,Blood Bowl Chaos Edition,play,62.0,0,blood bowl chaos edition
66255019,Pillars of Eternity,play,58.0,0,pillars of eternity
66255019,Might & Magic X - Legacy ,play,57.0,0,might magic x legacy
66255019,FINAL FANTASY VII,play,43.0,0,final fantasy vii
66255019,Assassin's Creed IV Black Flag,play,39.0,0,assassin s creed iv black flag
66255019,Fallout New Vegas,play,37.0,0,fallout new vegas
66255019,Icewind Dale Enhanced Edition,play,30.0,0,icewind dale enhanced edition
66255019,Overlord II,play,29.0,0,overlord ii
66255019,"Warhammer 40,000 Dawn of War II",play,28.0,0,warhammer 40 000 dawn of war ii
66255019,Dragon Age Origins - Ultimate Edition,play,24.0,0,dragon age origins ultimate edition
66255019,Assassin's Creed Brotherhood,play,24.0,0,assassin s creed brotherhood
66255019,"Warhammer 40,000 Dawn of War II - Chaos Rising",play,23.0,0,warhammer 40 000 dawn of war ii chaos rising
66255019,FTL Faster Than Light,play,21.0,0,ftl faster than light
66255019,Star Wars Knights of the Old Republic,play,21.0,0,star wars knights of the old republic
66255019,Guild of Dungeoneering,play,19.7,0,guild of dungeoneering
66255019,Age of Wonders III,play,19.7,0,age of wonders iii
66255019,The Bureau XCOM Declassified,play,17.3,0,the bureau xcom declassified
66255019,FINAL FANTASY VIII,play,15.5,0,final fantasy viii
66255019,Grey Goo,play,15.0,0,grey goo
66255019,Plague Inc Evolved,play,13.6,0,plague inc evolved
66255019,Total War ROME II - Emperor Edition,play,13.6,0,total war rome ii emperor edition
66255019,Tomb Raider,play,12.7,0,tomb raider
66255019,Prison Architect,play,10.6,0,prison architect
66255019,BioShock Infinite,play,10.5,0,bioshock infinite
66255019,Disciples III Resurrection,play,9.8,0,disciples iii resurrection
66255019,Cthulhu Saves the World ,play,9.7,0,cthulhu saves the world
66255019,Dungeon of the Endless,play,9.6,0,dungeon of the endless
66255019,Democracy 3,play,8.9,0,democracy 3
66255019,Sid Meier's Civilization V,play,8.9,0,sid meier s civilization v
66255019,Torchlight II,play,7.3,0,torchlight ii
66255019,Portal 2,play,7.3,0,portal 2
66255019,Risen,play,6.7,0,risen
66255019,EVE Online,play,6.4,0,eve online
66255019,Machinarium,play,5.4,0,machinarium
66255019,"Warhammer 40,000 Space Marine",play,5.3,0,warhammer 40 000 space marine
66255019,Galactic Civilizations II Ultimate Edition,play,5.1,0,galactic civilizations ii ultimate edition
66255019,Blood Bowl 2,play,4.8,0,blood bowl 2
66255019,Warhammer End Times - Vermintide,play,4.6,0,warhammer end times vermintide
66255019,StarDrive,play,4.4,0,stardrive
66255019,"Warhammer 40,000 Dawn of War  Soulstorm",play,4.3,0,warhammer 40 000 dawn of war soulstorm
66255019,Portal,play,3.8,0,portal
66255019,Mordheim City of the Damned,play,2.6,0,mordheim city of the damned
66255019,The Stanley Parable,play,2.0,0,the stanley parable
66255019,Cities Skylines,play,1.8,0,cities skylines
66255019,Magicka,play,1.5,0,magicka
66255019,ARK Survival Evolved,play,1.0,0,ark survival evolved
66255019,Antichamber,play,0.9,0,antichamber
66255019,Her Story,play,0.5,0,her story
66255019,Mirror's Edge,play,0.4,0,mirror s edge
66255019,Necronomicon The Dawning of Darkness,play,0.3,0,necronomicon the dawning of darkness
66255019,Risen 3 - Titan Lords,play,0.2,0,risen 3 titan lords
39037163,Team Fortress 2,play,1124.0,0,team fortress 2
39037163,Garry's Mod,play,536.0,0,garry s mod
39037163,Sid Meier's Civilization V,play,269.0,0,sid meier s civilization v
39037163,The Binding of Isaac Rebirth,play,204.0,0,the binding of isaac rebirth
39037163,Warframe,play,127.0,0,warframe
39037163,Zombie Panic Source,play,100.0,0,zombie panic source
39037163,Borderlands 2,play,95.0,0,borderlands 2
39037163,Counter-Strike Global Offensive,play,95.0,0,counter strike global offensive
39037163,Fallout New Vegas,play,95.0,0,fallout new vegas
39037163,Fallout 4,play,94.0,0,fallout 4
39037163,The Binding of Isaac,play,73.0,0,the binding of isaac
39037163,Terraria,play,64.0,0,terraria
39037163,XCOM Enemy Unknown,play,63.0,0,xcom enemy unknown
39037163,Grand Theft Auto V,play,63.0,0,grand theft auto v
39037163,Saints Row The Third,play,53.0,0,saints row the third
39037163,Tabletop Simulator,play,42.0,0,tabletop simulator
39037163,Left 4 Dead 2,play,37.0,0,left 4 dead 2
39037163,Saints Row IV,play,29.0,0,saints row iv
39037163,Overlord Raising Hell,play,28.0,0,overlord raising hell
39037163,Scribblenauts Unlimited,play,28.0,0,scribblenauts unlimited
39037163,Counter-Strike Source,play,27.0,0,counter strike source
39037163,Baldur's Gate Enhanced Edition,play,26.0,0,baldur s gate enhanced edition
39037163,Tales from the Borderlands,play,26.0,0,tales from the borderlands
39037163,BioShock Infinite,play,25.0,0,bioshock infinite
39037163,Quantum Conundrum,play,24.0,0,quantum conundrum
39037163,Neverwinter,play,19.9,0,neverwinter
39037163,Dead Rising 2 Off the Record,play,19.4,0,dead rising 2 off the record
39037163,Half-Life 2,play,18.6,0,half life 2
39037163,Killing Floor,play,17.6,0,killing floor
39037163,South Park The Stick of Truth,play,16.1,0,south park the stick of truth
39037163,Spore Galactic Adventures,play,15.5,0,spore galactic adventures
39037163,Rust,play,14.5,0,rust
39037163,FTL Faster Than Light,play,12.8,0,ftl faster than light
39037163,The Elder Scrolls V Skyrim,play,11.2,0,the elder scrolls v skyrim
39037163,Portal 2,play,10.8,0,portal 2
39037163,Call of Duty Black Ops,play,10.7,0,call of duty black ops
39037163,Worms Clan Wars,play,8.6,0,worms clan wars
39037163,The Wolf Among Us,play,7.9,0,the wolf among us
39037163,Half-Life 2 Episode Two,play,5.9,0,half life 2 episode two
39037163,Battlefield Bad Company 2,play,4.5,0,battlefield bad company 2
39037163,Nidhogg,play,4.3,0,nidhogg
39037163,Reign Of Kings,play,4.2,0,reign of kings
39037163,Just Cause 2 Multiplayer Mod,play,3.5,0,just cause 2 multiplayer mod
39037163,Call of Duty World at War,play,3.4,0,call of duty world at war
39037163,How to Survive,play,3.3,0,how to survive
39037163,Overlord II,play,3.1,0,overlord ii
39037163,Overlord,play,3.0,0,overlord
39037163,Half-Life 2 Episode One,play,2.9,0,half life 2 episode one
39037163,Castle Crashers,play,2.8,0,castle crashers
39037163,Arma 2 Operation Arrowhead,play,2.6,0,arma 2 operation arrowhead
39037163,Contagion,play,2.2,0,contagion
39037163,Star Wars Republic Commando,play,2.1,0,star wars republic commando
39037163,Fingered,play,1.9,0,fingered
39037163,Shower With Your Dad Simulator 2015 Do You Still Shower With Your Dad,play,1.5,0,shower with your dad simulator 2015 do you still shower with your dad
39037163,Survarium,play,1.5,0,survarium
39037163,Spore Creepy & Cute Parts Pack,play,1.2,0,spore creepy cute parts pack
39037163,Portal,play,0.7,0,portal
39037163,Spore,play,0.7,0,spore
39037163,The Forest,play,0.2,0,the forest
39037163,12 Labours of Hercules,play,0.2,0,12 labours of hercules
55426012,DARK SOULS II,play,213.0,0,dark souls ii
55426012,Dungeon Defenders,play,174.0,0,dungeon defenders
55426012,Kerbal Space Program,play,111.0,0,kerbal space program
55426012,War Thunder,play,109.0,0,war thunder
55426012,Left 4 Dead 2,play,87.0,0,left 4 dead 2
55426012,PAYDAY 2,play,85.0,0,payday 2
55426012,The Witcher 2 Assassins of Kings Enhanced Edition,play,82.0,0,the witcher 2 assassins of kings enhanced edition
55426012,Battlefield Bad Company 2,play,80.0,0,battlefield bad company 2
55426012,Divinity II Developer's Cut,play,59.0,0,divinity ii developer s cut
55426012,Killing Floor,play,59.0,0,killing floor
55426012,Dragon Age Origins,play,55.0,0,dragon age origins
55426012,Borderlands 2,play,50.0,0,borderlands 2
55426012,Portal 2,play,38.0,0,portal 2
55426012,Dungeon Defenders II,play,35.0,0,dungeon defenders ii
55426012,Fallout New Vegas,play,24.0,0,fallout new vegas
55426012,Warframe,play,24.0,0,warframe
55426012,Counter-Strike Global Offensive,play,22.0,0,counter strike global offensive
55426012,Legend of Grimrock,play,22.0,0,legend of grimrock
55426012,PlanetSide 2,play,19.7,0,planetside 2
55426012,FTL Faster Than Light,play,19.3,0,ftl faster than light
55426012,Sanctum,play,19.2,0,sanctum
55426012,Eets Munchies,play,18.4,0,eets munchies
55426012,Terraria,play,15.2,0,terraria
55426012,Halo Spartan Assault,play,15.1,0,halo spartan assault
55426012,Torchlight II,play,14.8,0,torchlight ii
55426012,Beat Hazard,play,14.5,0,beat hazard
55426012,SpeedRunners,play,13.0,0,speedrunners
55426012,Rogue Legacy,play,12.2,0,rogue legacy
55426012,Magicka,play,12.1,0,magicka
55426012,Saints Row The Third,play,11.7,0,saints row the third
55426012,Mount Your Friends,play,10.7,0,mount your friends
55426012,Half-Life 2,play,10.3,0,half life 2
55426012,Batman Arkham Origins,play,10.2,0,batman arkham origins
55426012,Sacred 3,play,8.0,0,sacred 3
55426012,Alan Wake,play,7.5,0,alan wake
55426012,Bastion,play,6.9,0,bastion
55426012,The Elder Scrolls V Skyrim,play,6.4,0,the elder scrolls v skyrim
55426012,Half-Life 2 Episode Two,play,6.3,0,half life 2 episode two
55426012,Mirror's Edge,play,6.3,0,mirror s edge
55426012,F.E.A.R. 2 Project Origin,play,5.8,0,f e a r 2 project origin
55426012,Deus Ex Human Revolution - Director's Cut,play,5.8,0,deus ex human revolution director s cut
55426012,The Binding of Isaac,play,5.7,0,the binding of isaac
55426012,Star Wars Knights of the Old Republic,play,5.6,0,star wars knights of the old republic
55426012,Company of Heroes Tales of Valor,play,5.4,0,company of heroes tales of valor
55426012,Portal,play,5.0,0,portal
55426012,Sanctum 2,play,5.0,0,sanctum 2
55426012,Dishonored,play,4.8,0,dishonored
55426012,Natural Selection 2,play,4.5,0,natural selection 2
55426012,Crysis,play,4.5,0,crysis
55426012,Just Cause 2,play,4.3,0,just cause 2
55426012,"Warhammer 40,000 Dawn of War II",play,4.2,0,warhammer 40 000 dawn of war ii
55426012,BattleBlock Theater,play,3.8,0,battleblock theater
55426012,Lords Of The Fallen,play,3.7,0,lords of the fallen
55426012,Max Payne 3,play,3.4,0,max payne 3
55426012,Psychonauts,play,3.3,0,psychonauts
55426012,The Forest,play,3.2,0,the forest
55426012,Half-Life 2 Episode One,play,3.2,0,half life 2 episode one
55426012,Alien Swarm,play,2.8,0,alien swarm
55426012,E.Y.E Divine Cybermancy,play,2.8,0,e y e divine cybermancy
55426012,Cave Story+,play,2.5,0,cave story
55426012,Scribblenauts Unlimited,play,2.2,0,scribblenauts unlimited
55426012,Unturned,play,2.1,0,unturned
55426012,Star Wars The Force Unleashed II,play,1.8,0,star wars the force unleashed ii
55426012,FEZ,play,1.8,0,fez
55426012,LIMBO,play,1.5,0,limbo
55426012,Amnesia The Dark Descent,play,1.4,0,amnesia the dark descent
55426012,Red Faction Armageddon,play,1.4,0,red faction armageddon
55426012,Dead Space,play,1.1,0,dead space
55426012,Burnout Paradise The Ultimate Box,play,1.1,0,burnout paradise the ultimate box
55426012,Dota 2,play,1.0,0,dota 2
55426012,The Stanley Parable,play,1.0,0,the stanley parable
55426012,Project Zomboid,play,1.0,0,project zomboid
55426012,Xenonauts,play,0.9,0,xenonauts
55426012,Team Fortress 2,play,0.9,0,team fortress 2
55426012,Orcs Must Die!,play,0.9,0,orcs must die
55426012,Brothers - A Tale of Two Sons,play,0.8,0,brothers a tale of two sons
55426012,Half-Life Source,play,0.8,0,half life source
55426012,Warface,play,0.8,0,warface
55426012,S.T.A.L.K.E.R. Call of Pripyat,play,0.8,0,s t a l k e r call of pripyat
55426012,Risen 2 - Dark Waters,play,0.6,0,risen 2 dark waters
55426012,Mount & Blade,play,0.6,0,mount blade
55426012,Kingdoms Rise,play,0.5,0,kingdoms rise
55426012,DOOM 3,play,0.5,0,doom 3
55426012,Devil May Cry 4,play,0.5,0,devil may cry 4
55426012,Arma 2,play,0.4,0,arma 2
55426012,The Secret of Monkey Island Special Edition,play,0.3,0,the secret of monkey island special edition
55426012,Half-Life 2 Lost Coast,play,0.2,0,half life 2 lost coast
55426012,Star Wars Republic Commando,play,0.2,0,star wars republic commando
55426012,Starbound,play,0.2,0,starbound
55426012,1000 Amps,play,0.1,0,1000 amps
55426012,Superbrothers Sword & Sworcery EP,play,0.1,0,superbrothers sword sworcery ep
55426012,A Virus Named TOM,play,0.1,0,a virus named tom
208821410,BattleBlock Theater,play,54.0,0,battleblock theater
208821410,SOMA,play,22.0,0,soma
208821410,Neverwinter,play,2.5,0,neverwinter
208821410,Five Nights at Freddy's 4,play,1.7,0,five nights at freddy s 4
208821410,WARMODE,play,0.1,0,warmode
149795092,FaceRig,play,1.6,0,facerig
149795092,Dota 2,play,0.6,0,dota 2
109207860,Dota 2,play,661.0,0,dota 2
109207860,Team Fortress 2,play,61.0,0,team fortress 2
109207860,Left 4 Dead 2,play,5.7,0,left 4 dead 2
109207860,DC Universe Online,play,0.9,0,dc universe online
109207860,Unturned,play,0.1,0,unturned
25337857,Counter-Strike Global Offensive,play,741.0,0,counter strike global offensive
25337857,Counter-Strike Source,play,532.0,0,counter strike source
25337857,Left 4 Dead 2,play,124.0,0,left 4 dead 2
25337857,Killing Floor,play,12.0,0,killing floor
25337857,Half-Life 2 Deathmatch,play,11.6,0,half life 2 deathmatch
25337857,Garry's Mod,play,10.3,0,garry s mod
25337857,Team Fortress 2,play,9.5,0,team fortress 2
25337857,Portal,play,3.0,0,portal
25337857,Zombie Panic Source,play,1.7,0,zombie panic source
25337857,Half-Life 2 Lost Coast,play,1.2,0,half life 2 lost coast
25337857,Dota 2,play,0.6,0,dota 2
25337857,Counter-Strike,play,0.5,0,counter strike
25337857,Counter-Strike Nexon Zombies,play,0.3,0,counter strike nexon zombies
197904909,Counter-Strike Global Offensive,play,214.0,0,counter strike global offensive
197904909,Counter-Strike,play,144.0,0,counter strike
197904909,Dota 2,play,23.0,0,dota 2
197904909,PAYDAY The Heist,play,7.3,0,payday the heist
197904909,Counter-Strike Nexon Zombies,play,2.7,0,counter strike nexon zombies
197904909,Unturned,play,1.3,0,unturned
197904909,Double Action Boogaloo,play,1.2,0,double action boogaloo
197904909,Fistful of Frags,play,0.9,0,fistful of frags
197904909,Team Fortress 2,play,0.9,0,team fortress 2
197904909,Counter-Strike Source,play,0.7,0,counter strike source
197904909,BLOCKADE 3D,play,0.4,0,blockade 3d
197904909,Wild Warfare,play,0.2,0,wild warfare
197904909,Tribes Ascend,play,0.2,0,tribes ascend
197904909,Robocraft,play,0.2,0,robocraft
191637518,Counter-Strike Global Offensive,play,269.0,0,counter strike global offensive
191637518,Arma 3,play,186.0,0,arma 3
191637518,War Thunder,play,3.6,0,war thunder
191637518,Unturned,play,3.5,0,unturned
191637518,Robocraft,play,0.4,0,robocraft
171691017,Counter-Strike Global Offensive,play,71.0,0,counter strike global offensive
171691017,Path of Exile,play,68.0,0,path of exile
171691017,Borderlands 2,play,47.0,0,borderlands 2
171691017,PAYDAY 2,play,18.0,0,payday 2
171691017,DayZ,play,16.3,0,dayz
171691017,Trove,play,9.8,0,trove
171691017,Hitman Absolution,play,4.1,0,hitman absolution
171691017,LEGO MARVEL Super Heroes,play,2.0,0,lego marvel super heroes
4877411,Counter-Strike Condition Zero,play,238.0,0,counter strike condition zero
4877411,Counter-Strike,play,38.0,0,counter strike
4877411,Counter-Strike Source,play,1.5,0,counter strike source
161338471,Dirty Bomb,play,46.0,0,dirty bomb
161338471,Counter-Strike Global Offensive,play,3.7,0,counter strike global offensive
161338471,Sid Meier's Civilization V,play,3.4,0,sid meier s civilization v
161338471,Team Fortress 2,play,1.2,0,team fortress 2
161338471,Portal,play,0.8,0,portal
161338471,Portal 2,play,0.3,0,portal 2
69434488,Total War ROME II - Emperor Edition,play,189.0,0,total war rome ii emperor edition
69434488,Sid Meier's Civilization Beyond Earth,play,64.0,0,sid meier s civilization beyond earth
69434488,Sins of a Solar Empire Rebellion,play,51.0,0,sins of a solar empire rebellion
69434488,Wargame AirLand Battle,play,38.0,0,wargame airland battle
69434488,Sniper Elite 3,play,32.0,0,sniper elite 3
69434488,Saints Row IV,play,32.0,0,saints row iv
69434488,Just Cause 2,play,15.5,0,just cause 2
69434488,Nuclear Dawn,play,12.1,0,nuclear dawn
69434488,Star Wars Republic Commando,play,8.4,0,star wars republic commando
69434488,Wargame European Escalation,play,2.3,0,wargame european escalation
45774794,ARK Survival Evolved,play,123.0,0,ark survival evolved
45774794,Craft The World,play,55.0,0,craft the world
45774794,Grand Theft Auto V,play,49.0,0,grand theft auto v
45774794,Dungeons 2,play,24.0,0,dungeons 2
45774794,Borderlands 2,play,18.4,0,borderlands 2
45774794,The Elder Scrolls V Skyrim,play,17.8,0,the elder scrolls v skyrim
45774794,Company of Heroes 2,play,16.9,0,company of heroes 2
45774794,Torchlight II,play,14.7,0,torchlight ii
45774794,Thief,play,13.4,0,thief
45774794,Duke Nukem Forever,play,12.7,0,duke nukem forever
45774794,War for the Overworld,play,11.2,0,war for the overworld
45774794,Saints Row The Third,play,10.7,0,saints row the third
45774794,APB Reloaded,play,7.9,0,apb reloaded
45774794,FINAL FANTASY VIII,play,5.3,0,final fantasy viii
45774794,Blackguards 2,play,3.8,0,blackguards 2
45774794,City Life 2008,play,3.1,0,city life 2008
45774794,Aliens vs. Predator,play,2.7,0,aliens vs predator
45774794,"Warhammer 40,000 Dawn of War II",play,2.6,0,warhammer 40 000 dawn of war ii
45774794,Orcs Must Die!,play,2.3,0,orcs must die
45774794,Reign Of Kings,play,2.1,0,reign of kings
45774794,Rising World,play,1.8,0,rising world
45774794,Counter-Strike Global Offensive,play,1.3,0,counter strike global offensive
45774794,Dota 2,play,1.2,0,dota 2
45774794,Hand Of Fate,play,1.2,0,hand of fate
45774794,Kingdoms Rise,play,1.1,0,kingdoms rise
45774794,Star Wars The Force Unleashed Ultimate Sith Edition,play,1.1,0,star wars the force unleashed ultimate sith edition
45774794,DC Universe Online,play,0.8,0,dc universe online
45774794,DayZ,play,0.6,0,dayz
45774794,FlatOut,play,0.5,0,flatout
45774794,LEGO Worlds,play,0.4,0,lego worlds
145908178,Dota 2,play,857.0,0,dota 2
145908178,Grand Theft Auto V,play,263.0,0,grand theft auto v
145908178,DayZ,play,82.0,0,dayz
145908178,Assassin's Creed Syndicate,play,45.0,0,assassin s creed syndicate
145908178,Team Fortress 2,play,26.0,0,team fortress 2
145908178,Counter-Strike Global Offensive,play,5.3,0,counter strike global offensive
27901693,Half-Life 2,play,12.7,0,half life 2
27901693,Portal 2,play,8.7,0,portal 2
27901693,Half-Life 2 Episode One,play,7.8,0,half life 2 episode one
27901693,Portal,play,6.4,0,portal
27901693,Half-Life 2 Episode Two,play,5.4,0,half life 2 episode two
27901693,Half-Life 2 Lost Coast,play,0.7,0,half life 2 lost coast
27901693,Peggle Deluxe,play,0.6,0,peggle deluxe
62633395,XCOM Enemy Unknown,play,51.0,0,xcom enemy unknown
62633395,The Elder Scrolls V Skyrim,play,44.0,0,the elder scrolls v skyrim
62633395,Anno 2070,play,43.0,0,anno 2070
62633395,Borderlands 2,play,43.0,0,borderlands 2
62633395,Sid Meier's Civilization V,play,34.0,0,sid meier s civilization v
62633395,Starbound,play,18.6,0,starbound
62633395,Torchlight II,play,16.9,0,torchlight ii
62633395,The Witcher 2 Assassins of Kings Enhanced Edition,play,16.6,0,the witcher 2 assassins of kings enhanced edition
62633395,Dishonored,play,15.5,0,dishonored
62633395,Orcs Must Die!,play,7.2,0,orcs must die
62633395,The Incredible Adventures of Van Helsing,play,3.8,0,the incredible adventures of van helsing
62633395,BioShock Infinite,play,3.4,0,bioshock infinite
62633395,FEZ,play,3.0,0,fez
62633395,Max Payne 3,play,2.7,0,max payne 3
62633395,Portal 2,play,1.9,0,portal 2
62633395,RAGE,play,1.2,0,rage
62633395,Hitman Blood Money,play,1.1,0,hitman blood money
62633395,Dead Space 2,play,0.8,0,dead space 2
62633395,Magic The Gathering - Duels of the Planeswalkers 2013,play,0.8,0,magic the gathering duels of the planeswalkers 2013
62633395,Deus Ex Game of the Year Edition,play,0.6,0,deus ex game of the year edition
62633395,Hitman Codename 47,play,0.3,0,hitman codename 47
62633395,Dota 2,play,0.1,0,dota 2
154458931,Grand Theft Auto V,play,78.0,0,grand theft auto v
154458931,The Forest,play,50.0,0,the forest
154458931,Max Payne 3,play,6.4,0,max payne 3
154458931,Grand Theft Auto San Andreas,play,2.7,0,grand theft auto san andreas
154458931,The Elder Scrolls V Skyrim,play,2.6,0,the elder scrolls v skyrim
154458931,BioShock Infinite,play,1.4,0,bioshock infinite
154458931,The Witcher 2 Assassins of Kings Enhanced Edition,play,1.3,0,the witcher 2 assassins of kings enhanced edition
154458931,Path of Exile,play,0.8,0,path of exile
154458931,Tropico 4,play,0.8,0,tropico 4
154458931,Grand Theft Auto Vice City,play,0.6,0,grand theft auto vice city
108007732,Counter-Strike Global Offensive,play,1143.0,0,counter strike global offensive
108007732,Garry's Mod,play,111.0,0,garry s mod
108007732,The Witcher 3 Wild Hunt,play,96.0,0,the witcher 3 wild hunt
108007732,Rust,play,90.0,0,rust
